id,listing_url,name,neighbourhood,city,state,zipcode,latitude,longitude,host_name,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
14414473,https://www.airbnb.com/rooms/14414473,Modern living in a conveniently located brownstone,Roxbury,Boston,MA,02119,42.33000608786648,-71.09193883686889,Bill,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace""}",125.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0
12627225,https://www.airbnb.com/rooms/12627225,Local BedNBreakfast Mins 2 Dwntown,Roxbury,Boston,MA,02125,42.32103676511967,-71.07457879320378,Kaitlin,Bed & Breakfast,Private room,2,1.221646597591711,1.0,,Real Bed,"{""Air Conditioning"",""Free Parking on Premises"",""Smoking Allowed"",Breakfast,Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",60.0,58.0,6.0,5.0,8.0,8.0,5.0,6.0
8153848,https://www.airbnb.com/rooms/8153848,C2. Middle of Boston,Roxbury,Boston,MA,02119,42.33018209890577,-71.09337406427696,S.P.,House,Private room,2,2.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",99.0,86.0,9.0,9.0,9.0,9.0,9.0,9.0
4205641,https://www.airbnb.com/rooms/4205641,Artist Studio in SoWa.,Roxbury,Boston,MA,02118,42.33473045146216,-71.07692750135247,Octavio,Apartment,Entire home/apt,4,1.0,0.0,2.0,Futon,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100.0,85.0,9.0,9.0,9.0,10.0,8.0,9.0
9415712,https://www.airbnb.com/rooms/9415712,Room w/ Desk Near T Stops/I95/Boston Logan Airport,Roxbury,Boston,MA,02119,42.33040617101121,-71.08009648866495,Monica,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Cat(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer"",""Laptop Friendly Workspace""}",92.0,80.0,10.0,8.0,10.0,10.0,4.0,10.0
9694218,https://www.airbnb.com/rooms/9694218,1 Bdr Apt on Boston's Fort Hill,Roxbury,Boston,MA,02119,42.32509557087669,-71.09621956635128,Valerie,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",100.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
12857811,https://www.airbnb.com/rooms/12857811,Local BednBreakfast Nxt 2 Dwntown,Roxbury,Boston,MA,02125,42.318769823505185,-71.07760194037887,Kaitlin,House,Private room,2,1.221646597591711,1.0,,Real Bed,"{TV,""Air Conditioning"",""Free Parking on Premises"",""Smoking Allowed"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Iron}",60.0,62.0,7.0,5.0,8.0,8.0,5.0,6.0
6080461,https://www.airbnb.com/rooms/6080461,$155* L@@K* Cozy Studio Suite! 1.5 miles to center,Roxbury,Boston,MA,02119,42.33031843619188,-71.09405535499072,Terry,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",170.0,97.0,10.0,10.0,10.0,10.0,8.0,10.0
13298137,https://www.airbnb.com/rooms/13298137,"Small Rm, Renovated House, EZ to Downtown/Longwood",Roxbury,Boston,MA,02119,42.31633898628723,-71.07923884196165,Huggy,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14428517,https://www.airbnb.com/rooms/14428517,Private third floor walk-up: Room 2,Roxbury,Boston,MA,02119,42.32535454842778,-71.08133426855406,Mekkin,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",75.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
13379155,https://www.airbnb.com/rooms/13379155,Private room in Boston,Roxbury,Roxbury Crossing,MA,02120,42.338918487612865,-71.08396839257223,Chuyang,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{Kitchen,""Elevator in Building"",""Hot Tub"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace""}",52.0,80.0,9.0,7.0,10.0,10.0,9.0,8.0
10249798,https://www.airbnb.com/rooms/10249798,2nd floor room in Victorian House,Roxbury,Boston,MA,02125,42.32634611259964,-71.06907964538719,Yvonne,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",78.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7825327,https://www.airbnb.com/rooms/7825327,Brown Stone Apt #4near Northeastern,Roxbury,Boston,MA,02120,42.33713488988796,-71.0838133214568,Aihua,Apartment,Entire home/apt,8,2.0,3.0,5.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",350.0,78.0,8.0,9.0,8.0,8.0,8.0,7.0
12756776,https://www.airbnb.com/rooms/12756776,Wonderful Boston apartment- 8 people,Roxbury,Boston,MA,02119,42.325592426403276,-71.09739570510834,Ilan,Apartment,Entire home/apt,8,1.0,3.0,4.0,Real Bed,"{TV,""Air Conditioning"",Kitchen,Heating,Washer,Dryer}",236.0,88.0,9.0,8.0,9.0,10.0,8.0,8.0
1550047,https://www.airbnb.com/rooms/1550047,Desirable 3 Bed/2 Bath in South End,Roxbury,Boston,MA,02118,42.33832831242464,-71.0813246595963,Will,Apartment,Entire home/apt,7,2.0,3.0,3.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Hair Dryer"",Iron}",330.0,85.0,9.0,9.0,9.0,8.0,9.0,9.0
5269216,https://www.airbnb.com/rooms/5269216,3 bedroom Garden Apt in South End,Roxbury,Boston,MA,02118,42.337671730031595,-71.08033835068223,Will,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Hair Dryer"",Iron}",300.0,88.0,9.0,10.0,10.0,9.0,9.0,9.0
9166393,https://www.airbnb.com/rooms/9166393,Spacious room close to T-Station,Roxbury,Boston,MA,02119,42.325848848014985,-71.09636804257896,Ricardo,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,""Laptop Friendly Workspace""}",60.0,100.0,9.43157132512672,10.0,9.64629294755877,10.0,9.414042707202317,9.16823444283647
11656698,https://www.airbnb.com/rooms/11656698,Spacious 2 bedroom Apartment.,Roxbury,Boston,MA,02119,42.32333473090794,-71.09584193543921,Adriana & Gianni,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",150.0,94.0,10.0,10.0,10.0,9.0,9.0,10.0
9362821,https://www.airbnb.com/rooms/9362821,Welcome Home,Roxbury,Boston,MA,02118,42.337771099956534,-71.08090100747117,Marcia,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",83.0,87.0,9.0,9.0,9.0,9.0,9.0,9.0
1850260,https://www.airbnb.com/rooms/1850260,Comfy Room in the heart of Boston ,Roxbury,Boston,MA,02119,42.32610819693375,-71.08181294835627,Sarah,Bed & Breakfast,Private room,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",65.0,86.0,9.0,9.0,9.0,9.0,7.0,9.0
6645010,https://www.airbnb.com/rooms/6645010,Cozy front room off the beaten path,Roxbury,Boston,MA,02121,42.313914307706206,-71.09274008827924,Liz And Lucian,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",55.0,89.0,10.0,9.0,10.0,9.0,8.0,9.0
13214949,https://www.airbnb.com/rooms/13214949,Have fun and find rest affordably,Roxbury,Boston,MA,02119,42.32446331697158,-71.08605943748721,Heidi,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,Iron}",120.0,94.0,9.0,9.0,10.0,10.0,8.0,9.0
14428745,https://www.airbnb.com/rooms/14428745,Private third floor walk-up: Apartment,Roxbury,Boston,MA,02119,42.32392154881352,-71.07958213027628,Mekkin,Apartment,Entire home/apt,6,1.0,2.0,5.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",120.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
2892825,https://www.airbnb.com/rooms/2892825,Sunny Hill Garden Suite 1,Roxbury,Boston,MA,02121,42.31111498345879,-71.08654090736889,Aihua,House,Entire home/apt,10,3.5,3.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer""}",450.0,84.0,9.0,10.0,10.0,10.0,6.0,8.0
8371203,https://www.airbnb.com/rooms/8371203,Comfy Room (C) On A Scenic Hill,Roxbury,Boston,MA,02125,42.3161082725762,-71.07411923664307,Edith,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Gym,Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",90.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5317935,https://www.airbnb.com/rooms/5317935,Family friendly Boston home,Roxbury,Boston,MA,02119,42.324796040496345,-71.09341288903684,Bandita,House,Entire home/apt,8,3.5,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials}",350.0,100.0,9.0,9.0,10.0,10.0,7.0,9.0
14110777,https://www.airbnb.com/rooms/14110777,Great Room w/ Couch 1 Block away Public Transit!!!,Roxbury,Boston,MA,02121,42.317683707701576,-71.08876225798197,Randy,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",45.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
6939454,https://www.airbnb.com/rooms/6939454,Boston Executive Whole Apartment,Roxbury,Boston,MA,02119,42.32527568087969,-71.08100201428493,Sarah,Apartment,Entire home/apt,8,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",179.0,83.0,9.0,9.0,9.0,9.0,8.0,8.0
7724412,https://www.airbnb.com/rooms/7724412,Quiet Room w/ own Bathroom!,Roxbury,Boston,MA,02118,42.339621398631614,-71.08188076112297,Tye,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",130.0,100.0,8.0,10.0,10.0,10.0,10.0,8.0
176006,https://www.airbnb.com/rooms/176006,Spacious 2 family w/Room to Spare,Roxbury,Boston,MA,02125,42.31434403922422,-71.07350159629783,Kathe/Fanny/Candice,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_50""}",60.0,93.0,10.0,10.0,10.0,9.0,7.0,9.0
7281884,https://www.airbnb.com/rooms/7281884,"Charming urban studio, free parking",Roxbury,Boston,MA,02121,42.312890199477955,-71.08315548197108,Tyree,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",110.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0
13796564,https://www.airbnb.com/rooms/13796564,Marie's Pied a Terre,Roxbury,Boston,MA,02119,42.324039000484525,-71.07999508907358,Marie,House,Private room,2,0.5,1.0,1.0,Pull-out Sofa,"{""Wireless Internet"",""Free Parking on Premises"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",75.0,80.0,10.0,10.0,10.0,10.0,8.0,8.0
3727560,https://www.airbnb.com/rooms/3727560,Charming 1BD in house ,Roxbury,Boston,MA,02119,42.32923125205885,-71.07975835758485,Shelley,House,Private room,2,1.5,1.0,3.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Essentials,Shampoo}",120.0,87.0,9.0,8.0,9.0,9.0,8.0,8.0
10247000,https://www.airbnb.com/rooms/10247000,Room in Brand new building,Roxbury,Boston,MA,02119,42.33351967395839,-71.07427293403501,Andreina,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",60.0,83.0,7.0,8.0,9.0,9.0,9.0,9.0
13753007,https://www.airbnb.com/rooms/13753007,room in 4bed 2bath near T/NEU/Longwood/BU Medical,Roxbury,Boston,MA,02119,42.32770254357949,-71.09341583442527,Ann,Apartment,Private room,1,2.0,1.0,1.0,Futon,"{""Wireless Internet"",Kitchen,Washer,Dryer,Essentials,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",55.0,73.0,7.0,4.0,9.0,10.0,8.0,8.0
11639480,https://www.airbnb.com/rooms/11639480,Charming Multi Family Home,Roxbury,Boston,MA,02121,42.30956345317556,-71.08709090008675,Jasiya,House,Private room,1,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",49.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
6695,https://www.airbnb.com/rooms/6695,$125 Special!! Home Away! Condo,Roxbury,Boston,MA,02119,42.329940605699676,-71.093505106791,Terry,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",195.0,95.0,9.0,10.0,10.0,10.0,8.0,9.0
10787333,https://www.airbnb.com/rooms/10787333,Garden Apt - Highland Park/Fort Hill (Orange Line),Roxbury,Boston,MA,02119,42.32738352205208,-71.09471433492095,Ziyad,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",114.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0
13261006,https://www.airbnb.com/rooms/13261006,"Private room, A/C, with shared bath, rooftop.",Roxbury,Boston,MA,02118,42.339793473451174,-71.08226443474979,Michael,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,Essentials,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",75.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
5970118,https://www.airbnb.com/rooms/5970118,"❤️ of Boston, South End, Back Bay",Roxbury,Boston,MA,02118,42.33975940746173,-71.08193843311169,Alejandro,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0
14473053,https://www.airbnb.com/rooms/14473053,Lovely 2BR in Lower Roxbury,Roxbury,Boston,MA,02120,42.33648629517336,-71.08647876317265,Flatbook,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",209.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
4593974,https://www.airbnb.com/rooms/4593974,Parking EZ 2 Downtown/Longwood Larg,Roxbury,Boston,MA,02119,42.316457982913974,-71.07951952826994,Huggy,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",39.0,95.0,10.0,10.0,10.0,10.0,8.0,10.0
